trail_id,park_id,trail_name,length,elevation_gain,route_type,latitude,longitude,gain_per_foot
10270902,23,Yosemite to Agnew Meadows,100100.945,4003.8528,point to point,37.73804,-119.5686,0.03999815
10334875,74,Parker Pass to Lyell Canyon,57775.305,1784.9088,point to point,37.89098,-119.26266,0.030893974
10302606,225,Swaney Loop,22852.629,904.9512,loop,36.61949,-117.33029,0.039599434
10295603,291,Sprague Lake,7081.096,192.9384,out and back,40.32831,-105.57624,0.027246967
10031729,178,Holter Ridge via Lost Man Trail,21082.354,594.9696,out and back,41.2641,-123.98779,0.028221214
10013404,252,Sifford Lakes Trail,9173.238,217.932,out and back,40.46056,-121.45942,0.023757368
10271175,265,Joshua Tree Burro Loop Trail Hike,12552.852,342.9,loop,34.08972,-116.25897,0.027316501
10027507,23,Cathedral Peak: Southeast Buttress,52947.285,4561.9414,out and back,37.87331,-119.38263,0.086160064
10270272,225,Helios Canyon,5471.756,660.8064,loop,36.20145,-116.76999,0.12076679
10369327,265,North Canyon Trail,5954.558,148.7424,out and back,34.0812,-116.24199,0.024979588
10031643,252,Bathtub Lake Trail,1448.406,31.6992,loop,40.5652,-121.30133,0.021885576
10259022,23,Merced Lake High Sierra Camp Trail,39911.633,1270.7112,loop,37.72958,-119.55958,0.031838115
10478855,265,Wonderland Of Rocks Traverse,8851.37,44.8056,point to point,34.04113,-116.18574,0.0050619957
10309880,23,"Tuolome, Sunrise and Merced Lakes, and Vogelslang Loop",58097.176,1804.7208,loop,37.87187,-119.34929,0.03106383
10300210,23,Taft Point via Four Mile Trail,23013.562,1471.8792,loop,37.73395,-119.60179,0.063957036
10035715,23,Gin Flat Loop,7402.964,241.7064,loop,37.75965,-119.7975,0.03264995
10258329,206,Visitor Center to Bacon Ranch,1126.538,7.9248,loop,36.49441,-121.1459,0.0070346496
10270273,225,Historic Stovepipe Well,321.868,0,loop,36.65905,-117.07939,0
10252779,218,Burnt Hill Trail and Canyon View Trail Loop,9495.106,284.988,loop,34.07513,-116.38798,0.030014198
10035754,52,East Kennedy Lake Trail,35566.414,2670.9624,out and back,36.79343,-118.66864,0.07509788
10263522,178,McArthur Creek Loop Trail,21565.156,822.96,loop,41.28719,-124.05689,0.03816156
10355861,215,Bumpass Hell from Kohm Yah-mah-nee visitor center,18507.41,824.7888,out and back,40.43769,-121.53295,0.044565327
10388810,126,Kaleidoscope Canyon Trail,9334.172,452.9328,out and back,35.90761,-116.62076,0.048524156
10336696,23,Crescent Lake to Buena Vista Lake,8368.568,350.8248,point to point,37.56612,-119.53262,0.041921724
10257651,23,Tamarack Creek Trail,7885.766,143.8656,out and back,37.78379,-119.74173,0.018243706
10038503,256,Drake Lake Trail,7081.096,279.8064,out and back,40.44314,-121.39745,0.03951456
10356648,23,Young Lakes Trail,21726.09,585.8256,out and back,37.87203,-119.37075,0.026964154
10257620,218,Covington Trail,31382.13,555.9552,loop,34.09423,-116.37039,0.01771566
10033123,23,Ireland Lake Trail,30577.46,729.996,out and back,37.87746,-119.33499,0.023873663
10111638,265,Negro Hill Trail,1770.274,129.8448,out and back,34.02376,-116.07768,0.07334729
10021733,225,Johnson Canyon OHV Trail,37175.754,1596.8472,out and back,36.09819,-116.8455,0.042953994
10259013,265,Golden Bee Mine Trail,6759.228,245.9736,out and back,33.92521,-115.92883,0.036390785
10273218,23,Yosemite Valley East Loop,65982.94,3649.98,loop,37.74713,-119.59064,0.05531703
10262825,123,Kaweah River Trail,35888.28,1725.7776,out and back,36.52104,-118.77138,0.048087496
10304145,57,Tall Trees Access Road,19312.08,583.9968,out and back,41.20819,-123.9933,0.030239975
10269469,265,Morbid Mound Trail,1287.472,35.9664,out and back,34.09317,-116.15598,0.027935674
10263616,38,Avalanche Pass Trail to Roaring River Via Kanawyers Trail,45705.258,2554.8335,out and back,36.7947,-118.58295,0.055898022
10319970,123,Cabin Creek Trail,4023.35,119.7864,loop,36.64663,-118.81489,0.029772801
10027515,74,Walker Lake Trail,25910.373,1215.8472,out and back,37.89058,-119.26233,0.046925113
10032086,123,Pinto Lake Trail,24140.1,1753.8192,out and back,36.45331,-118.5968,0.0726517
10027565,177,Vidette Meadow Trail,34439.875,1788.8712,out and back,36.77253,-118.34124,0.05194186
10269463,265,Candlestein Pass Trail,6437.36,126.7968,out and back,34.01195,-116.16811,0.019697018
10268353,29,Bishop Pass Trail,35083.613,1721.8152,out and back,37.16922,-118.56599,0.049077477
10027721,252,Summit Lake to Kings Creek Trail,8207.634,194.7672,out and back,40.49803,-121.42714,0.023730006
10270279,225,Lower Telephone Canyon,7885.766,362.712,out and back,36.48687,-117.19928,0.045995787
10022580,279,Bench Lake Trail,35888.28,2202.7896,out and back,37.00979,-118.32743,0.061379075
10400643,219,Mastodon Peak and Eagle Mountain,19794.883,832.7136,loop,33.73717,-115.81073,0.042067114
10311964,284,Quail Mountain from Covington Crest Trailhead,14162.192,580.9488,out and back,34.00958,-116.3057,0.041021105
10038390,177,Junction Meadow Via Kearsarge Pass and Bubbs Creek Trails,32186.8,1915.9728,out and back,36.77249,-118.34127,0.05952666
10266321,149,The Farm Trail,482.802,29.8704,loop,41.52675,-124.07919,0.06186884
10041493,256,Dream Lake Trail,2253.076,35.9664,out and back,40.44319,-121.39741,0.015963243
10264127,23,Sugar Pine Grove Trail,8690.436,129.8448,out and back,37.76352,-119.84258,0.014941116
10262823,123,Crescent Meadow to Tamarack Lake,46188.06,2685.8977,out and back,36.55465,-118.74871,0.058151346
10312153,23,Tuolumne Meadows to Vogelsang Pass,33313.34,984.8088,out and back,37.87729,-119.35326,0.029561995
10002139,23,John Muir Trail From Tioga Pass Road to the Merced River,26393.176,635.8128,point to point,37.87335,-119.38266,0.024090046
10420957,23,Hetch Hechy Reservoir to Sierra Crest Backpacking Loop,142426.6,5573.8774,loop,37.94643,-119.78756,0.039135087
10267055,123,Bearpaw Meadow Via Paradise Ridge Trail,42647.51,2570.988,out and back,36.46509,-118.67092,0.060284596
10294566,23,Yosemite High Country Open Loop,68557.88,2681.9353,point to point,37.82575,-119.4701,0.039119285
10269474,265,Love Land Wash,4345.218,151.7904,loop,34.00938,-116.05554,0.03493275
10037320,16,Rowell Trailhead to Comanche Meadows,20116.75,964.9968,out and back,36.72279,-118.7653,0.047969818
10264130,23,Westfall Meadows Trail,5310.822,97.8408,out and back,37.67034,-119.62806,0.018422911
10291229,23,Tamarack Flat to Yosemite Valley,25749.44,1084.7832,point to point,37.75212,-119.73696,0.04212842
10418330,38,Big SEKI Loop,233676.17,10944.759,loop,36.79608,-118.58322,0.04683729
10302565,3,"Deep Creek, Loop and Indian Creek Loop Trail",7563.898,191.7192,loop,35.46393,-83.43495,0.025346613
10259085,274,McCabe Lakes Trail,47958.332,1737.9696,out and back,38.10867,-119.27884,0.03623916
10528381,123,Generals Highway Scenic Drive,73707.77,2566.7207,point to point,36.48604,-118.83767,0.03482293
10344453,123,Tharp's Log and Huckleberry Trail Loop,3540.548,71.9328,loop,36.55489,-118.74907,0.020316854
10264672,222,Skunk Point Loop,9816.974,75.8952,loop,33.97871,-120.01049,0.007731018
10341188,23,Wowona to Half Dome to Yosemite Valley,51820.746,2477.7192,point to point,37.54839,-119.634,0.047813267
10336074,23,Vogelsang Basin Loop via John Muir Trail,67592.28,2094.8904,loop,37.87196,-119.34929,0.03099304
10038496,252,Twin Meadows Trail,7563.898,226.7712,out and back,40.46002,-121.47469,0.029980732
10320139,199,Lake Eleanor to Laurel Lake,29772.79,979.932,out and back,37.97386,-119.88249,0.032913677
10314387,181,Onion Valley to Horseshoe Meadows,107182.05,5020.97,point to point,36.77252,-118.34124,0.046845254
10299404,76,Deer Cove To Cedar Grove,20438.617,1431.9504,point to point,36.80398,-118.71388,0.07006102
10478797,190,Old Dale Road: Pinto Basin Road to Route 62,41520.973,252.984,point to point,33.82808,-115.75899,0.006092921
10269467,265,Negropolis Trail,2253.076,128.9304,out and back,34.0656,-116.2294,0.057224173
10022053,225,Skidoo OHV Road,27680.648,496.824,out and back,36.38589,-117.15093,0.017948424
10264120,23,Yosemite Creek Trail to Yosemite Creek Campground,5632.69,97.8408,out and back,37.85196,-119.57786,0.017370172
10396556,225,Manly Beacon via Zabriskie Point and Gower Gulch,5149.888,164.8968,loop,36.42094,-116.81009,0.032019492
10264122,23,Cascade Creek from Tamarack Campground Trail,7081.096,236.8296,out and back,37.75213,-119.73697,0.033445332
10396557,225,"Red Canyon, Manly Beacon, Zabriskie Point Loop",7563.898,358.7496,loop,36.4208,-116.81035,0.047429197
10315438,252,Raker Peak Loop,5793.624,346.8624,loop,40.51578,-121.4651,0.059869677
10259106,23,Merced River High Trail,75156.18,2644.7495,loop,37.73256,-119.55788,0.035190046
10472836,256,Crystal Lake Trail,1609.34,114.9096,out and back,40.45434,-121.29614,0.07140169
10269465,265,Reggie Dome,1448.406,15.8496,out and back,34.0409,-116.18523,0.010942788
10042325,123,Paradise Peak,15127.796,918.972,out and back,36.46497,-118.67094,0.060747247
10270254,225,Pride Rock,4023.35,3.9624,out and back,36.60836,-117.14413,0.0009848509
10332210,123,Huckleberry Trail to Alta Trail Loop,7081.096,252.984,loop,36.56486,-118.77271,0.03572667
10031446,141,Santa Barbara Island Loop,8851.37,329.7936,loop,33.48152,-119.02957,0.037259046
10257652,23,South Fork of the Tuolumne Trail,5149.888,191.7192,out and back,37.78432,-119.74133,0.037227836
10308381,23,Pohono Trail via McGurk Meadow Trail,24783.836,1265.8344,out and back,37.67049,-119.62791,0.051074997
10258344,206,Visitor Contact Station to Vista Point,482.802,13.716,out and back,36.47744,-121.22545,0.02840916
10483854,265,Rattlesnake Canyon from Indian Cove Picnic Area,4506.152,120.7008,out and back,34.08599,-116.14036,0.026785782
10388993,225,Scotty's Spring,17863.674,747.9792,out and back,35.91984,-116.68249,0.04187152
10040394,225,Pinon Mesa via Hummingbird Spring Trail,5632.69,305.7144,out and back,36.24851,-117.12722,0.054275025
10293872,54,White Wolf to Upper Yosemite Falls to Yosemite Valley Lodge,22530.76,306.9336,point to point,37.86983,-119.64895,0.013622869
10335544,74,White Mountain via Sawmill Walk-in Campground,10621.644,606.8568,out and back,37.95597,-119.26656,0.057133984
10257653,199,Aspen Valley Trail,20921.42,1175.9185,point to point,37.8841,-119.85089,0.056206435
10003914,256,Jakey Lake Trail,9495.106,345.948,out and back,40.46698,-121.30947,0.036434345
10257658,23,White Wolf to Smith Meadow Trail,25588.506,682.752,out and back,37.87246,-119.64933,0.02668198
10257676,199,Mather Ranger Station to Smith Meadow Trail,28002.516,938.784,out and back,37.89321,-119.84106,0.033524986
10336695,23,Crescent Lake from Chilnualna Falls Trailhead,30094.658,1401.7751,out and back,37.548,-119.63454,0.04657887
10372809,73,"Trans Sierra Trip: Colby Pass Trail, High Sierra Trail, John Muir Trail, Mount Whitney, PCT",120539.56,5409.895,point to point,36.74089,-118.73841,0.04488066
10327774,23,Tamarack Creek to El Capitan,17541.807,691.896,point to point,37.78419,-119.74113,0.03944269
10517641,275,"Butte Lake, Cluster Lakes and Cinder Cone Loop",32669.602,836.9808,loop,40.56481,-121.30189,0.025619559
10111637,219,Careys Castle Trail [CLOSED],12070.05,388.9248,out and back,33.69963,-115.6785,0.032222304
10317586,291,Mills Lake via Glacier Gorge Trail,7885.766,254.8128,out and back,40.31037,-105.64033,0.032313004
10261704,225,Jack Gunn Maltese Peak Trail,1770.274,134.7216,loop,36.43698,-117.60708,0.076102115
10270286,225,Jubilee Mountain,3540.548,358.7496,out and back,35.91015,-116.57937,0.10132601
10351113,23,Big Oak Flat Road to Tuloumne Meadows,84007.55,5156.911,point to point,37.71447,-119.73634,0.061386283
10257657,23,White Wolf to Aspen Valley Trail,29933.725,638.8608,out and back,37.87234,-119.64932,0.021342508
10331143,199,Miguel Meadow to Lake Eleanor to Laurel Lake Loop,40233.5,1414.8816,loop,37.94645,-119.78757,0.035166755
10310060,234,Mount Whitney from Cottonwood Lakes Walk in Campground,47475.53,2806.9033,point to point,36.45314,-118.16989,0.05912316
10369012,54,Grand Canyon of the Tuolumne and Rogers Lake,66626.68,3213.8113,out and back,37.86983,-119.64895,0.048236102
10480470,23,Tamarack Flat to Eagle Peak,32347.734,1463.9543,out and back,37.75067,-119.73356,0.045256782
10327394,199,Hetch Hetchy to Yosemite Valley,91249.58,3039.7705,out and back,37.87995,-119.84984,0.03331271
10003613,141,Elephant Seal Cove Trail,5310.822,250.8504,out and back,33.48146,-119.02955,0.04723382
10290223,88,Silver Lake to Yosemite Village,84812.22,2709.9768,point to point,37.78258,-119.12859,0.031952668
10259149,265,Pleasant Valley To El Dorado Mine and Pinto Basin,27519.715,491.9472,out and back,33.92358,-116.05416,0.017876174
10316147,225,Inyo Mine Trail,1287.472,72.8472,out and back,36.49337,-116.70383,0.056581575
10297082,23,May Lake Camp to Yosemite Valley,45544.32,1969.9224,point to point,37.81176,-119.50901,0.043252867
10258330,206,Visitor Center to Butterfield Homestead Trail,7242.03,46.9392,out and back,36.49437,-121.14585,0.006481498
10484490,193,Redwood Creek Trail,6598.294,255.7272,out and back,36.70906,-118.92146,0.038756564
10484535,38,Rae Lake via Bubbs Creek,57292.504,2602.992,out and back,36.79494,-118.58292,0.045433376
10039797,199,Poopenaut Valley Trail,3379.614,379.7808,out and back,37.91005,-119.81475,0.112374015
10383306,74,Mt. Lyell Base via John Muir and Rush Creek Trail,46831.793,1924.812,out and back,37.78311,-119.12791,0.04110054
10483742,225,Titus Canyon Narrows,1931.208,73.7616,out and back,36.82184,-117.17427,0.038194537
10420666,120,Florence Lake via Kings Canyon on the John Muir and Pacific Crest Trail,126815.99,4553.712,point to point,36.79494,-118.58292,0.035908025
10523443,199,Lake Eleanor Campground,7724.832,231.9528,out and back,37.97428,-119.90277,0.030026905
10026713,291,West Creek Falls,6920.162,424.8912,out and back,40.43091,-105.50057,0.061399024
10428358,54,White Wolf to Piute Creek and the Grand Canyon of the Tuolumne River,35888.28,1422.8064,out and back,37.86983,-119.64895,0.03964543
10257656,23,White Wolf to Aspen Valley Trail,17059.004,446.8368,out and back,37.86981,-119.64868,0.026193604
10485496,225,Goler Wash and Mengal Pass Route,99135.34,1520.952,out and back,36.0337,-117.28167,0.015342178
10527706,252,Boiling Springs Lake via Kings Creek and Pacific Crest Trail,22369.826,742.7976,loop,40.49455,-121.42319,0.033205338
10522184,23,Diving Board,20116.75,1241.7552,out and back,37.73477,-119.56597,0.061727427
10467435,29,Bishop OHV Loop,221445.19,6509.9185,loop,37.3714,-118.39686,0.029397426
10540716,222,Montañon Ridge Loop,15127.796,528.828,loop,34.0493,-119.56288,0.03495737
10541145,265,Rattle Snake Canyon to Oh-Bay-Yo-Yo Shelter Hike,9656.04,321.8688,out and back,34.09307,-116.15632,0.033333417
10015941,141,Arch Point Loop Trail,3862.416,123.7488,loop,33.48062,-119.02959,0.03203922
10527108,23,"Snow Creek, May Lake and Clouds Rest Loop",53912.89,2577.9983,loop,37.73936,-119.5706,0.047817845
10501331,213,John Muir Trail,339570.75,13165.836,point to point,36.58686,-118.24013,0.038771998
10541171,294,Porcupine Wash Ruby Lee Mill Site Trail,12230.984,238.9632,out and back,33.84594,-115.77769,0.019537527
10541099,265,"5 Tanks Including Twin Tanks, Ivanpah and Live Oak Tanks",8529.502,111.8616,loop,33.98986,-116.02328,0.01311467
10541084,265,Pinto Basin Fried Liver Wash,15127.796,174.9552,out and back,33.91086,-115.86521,0.011565148
10541116,265,Rock Caves Loop,6598.294,85.9536,loop,34.01167,-116.16202,0.01302664
10541144,284,Covington Loop Segment and Deer Horn Trail,6759.228,187.7568,out and back,34.03196,-116.31427,0.027777847
10497238,23,"North Dome, Tenaya Lake, Half Dome and Happy Isles via Snow Creek and John Muir Trail",93019.85,4835.957,point to point,37.74842,-119.58746,0.05198844
10458560,225,Hunter Mountain OHV Road,17219.938,684.8856,point to point,36.60175,-117.46085,0.039772827
10483879,199,Alger Lakes via Mono Pass and Parker Pass Trails,36210.15,1527.9624,out and back,37.89104,-119.2629,0.042197075
10461840,225,Death Valley Buttes,5954.558,448.9704,out and back,36.72391,-116.97807,0.07539945
10258991,57,Wetland Boardwalk,321.868,0,out and back,41.28686,-124.08977,0
10540136,275,Juniper Lake to Butte Lake Loop,35405.48,910.7424,loop,40.46665,-121.30926,0.025723204
10541335,23,Bridalveil Creek Campground to Ostrander Lake Loop,34761.742,1123.7976,loop,37.66364,-119.62455,0.032328576
10545116,23,Tenaya Lake to Half Dome Loop,36853.887,2124.7607,loop,37.82686,-119.46842,0.05765364
10026705,291,Emerald Lake Trail,4988.954,215.7984,out and back,40.31177,-105.64533,0.04325524
10235688,291,Sky Pond via Glacier Gorge Trail,13035.654,537.972,out and back,40.31052,-105.64032,0.041269273
10008208,235,Gem Lake Trail,4988.954,301.752,out and back,40.39644,-105.51299,0.060484022
10012319,291,The Loch Lake Trail via Glacier Gorge Trail,8690.436,326.7456,out and back,40.31047,-105.64035,0.0375983
10031204,291,Alberta Falls Trail,2574.944,76.8096,out and back,40.31052,-105.64034,0.02982962
10026711,291,Chasm Lake,15127.796,792.7848,out and back,40.27267,-105.55684,0.052405834
10264164,291,Dream Lake Trail,3218.68,129.8448,out and back,40.31194,-105.64562,0.040341012
10038099,291,Lily Lake,1287.472,13.716,loop,40.30646,-105.53796,0.010653435
10238357,291,Bear Lake Nature Trail,1126.538,12.8016,loop,40.31191,-105.64577,0.011363666
10235698,291,Twin Sisters Peak Trail,12070.05,766.8768,out and back,40.30648,-105.53711,0.06353551
10035513,221,Ouzel Falls via Wild Basin Trail from Sandbeach Lake,11909.116,361.7976,out and back,40.21337,-105.55047,0.030379888
10010318,291,Deer Mountain Trail,9012.304,426.72,out and back,40.3868,-105.60978,0.047348604
10041185,291,Lake Haiyaha,5793.624,257.8608,out and back,40.3119,-105.64607,0.044507686
10031203,291,"Mills Lake, Black Lake, Frozen Lake Trail",17702.74,770.8392,out and back,40.31051,-105.6403,0.043543495
10043053,291,Fern Lake Trail,11426.314,442.8744,out and back,40.35486,-105.63112,0.038759165
10249728,291,Bridal Veil Falls via Cow Creek Trail,9816.974,293.8272,out and back,40.43087,-105.50054,0.029930528
10112141,221,The Keyhole and Longs Peak via Longs Peak Trail,11909.116,1496.8728,out and back,40.27212,-105.55682,0.12569134
10028391,291,Bierstadt Lake Loop Trail,5149.888,190.8048,loop,40.32048,-105.62367,0.03705028
10238728,291,Glacier Gorge Trail,4506.152,122.8344,out and back,40.31081,-105.63979,0.027259268
