"trail_id","trail_name","park_name","latitude","longitude","length","elevation_gain","difficulty_rating","popularity","top"
10111780,"Mount Chiquita via Chapin Pass Trail","Rocky Mountain National Park",40.43489,-105.73028,8046.7,626.9736,3,13.1672,0
10013268,"Balconies Trail","Pinnacles National Park",36.4917,-121.20948,13196.588,592.836,3,13.1617,0
10242610,"Compton Peak Summit via Appalachian Trail","Shenandoah National Park",38.82325,-78.17043,3057.746,180.7464,3,13.1616,0
10028275,"Yellowstone Lake Overlook Trail","Yellowstone National Park",44.41565,-110.57497,2735.878,60.96,3,13.1579,0
10277364,"The Pool via Fern Lake Trail","Rocky Mountain National Park",40.35488,-105.63103,5310.822,78.9432,1,13.1538,0
10023320,"Boardwalk Loop Trail","Congaree National Park",33.82994,-80.8225,3862.416,3.9624,1,13.1392,0
10381604,"Grizzly Giant Loop Trail","Yosemite National Park",37.50258,-119.60985,3218.68,106.9848,1,13.1348,0
10292134,"Narada Falls","Mount Rainier National Park",46.77516,-121.74664,482.802,21.9456,1,13.1336,0
10274329,"Twin Owls and Lumpy Ridge Loop","Rocky Mountain National Park",40.39651,-105.51303,2574.944,135.9408,1,13.132,0
10235564,"West Prong Trail","Great Smoky Mountains National Park",35.64091,-83.69115,8046.7,414.8328,3,13.1228,0
10260515,"Sawtooth Pass Trail","Sequoia National Park",36.45329,-118.59677,20438.617,1314.9072,5,13.1092,0
10014969,"Shriner Peak Lookout Trail","Mount Rainier National Park",46.80192,-121.5551,12070.05,1022.9088,5,13.0985,0
10022984,"Lamar Valley Trail","Yellowstone National Park",44.86919,-110.16695,11426.314,212.7504,3,13.086,0
10250371,"Onahu Trail to Granite Falls","Rocky Mountain National Park",40.30743,-105.84083,17380.871,497.7384,3,13.0612,0
10030653,"Lulu City Trail","Rocky Mountain National Park",40.40174,-105.84865,11426.314,251.7648,3,13.0545,0
10111449,"Fighting Creek Nature Trail","Great Smoky Mountains National Park",35.68552,-83.53706,2253.076,37.7952,1,13.0451,0
10038088,"Mirror Lake Trail","Rocky Mountain National Park",40.51791,-105.77047,20277.684,621.792,3,13.0231,0
10018534,"Kibbie Lake Trail","Yosemite National Park",37.99004,-119.88676,21082.354,797.9664,5,13.0192,0
10274659,"Appalachian Trail: Newfound Gap to Sweat Heifer Creek Trail","Great Smoky Mountains National Park",35.61084,-83.42526,5310.822,262.7376,3,12.9862,0
10027665,"Chenuis Falls Trail","Mount Rainier National Park",46.99496,-121.91649,12230.984,127.7112,3,12.981,0
10006664,"Pyramid Mountain Trail","Olympic National Park",48.06578,-123.85967,10138.842,767.7912,5,12.9684,0
10017427,"Gaylor Lakes Trail","Yosemite National Park",37.91008,-119.25818,5632.69,368.808,5,12.9552,0
10041922,"Sunset Trail","Hot Springs National Park",34.5256,-93.03637,20921.42,722.9856,5,12.9365,0
10234182,"Wetmore Bridle Trail","Cuyahoga Valley National Park",41.21248,-81.54581,7563.898,169.7736,3,12.9316,0
10241603,"Old Fall River Road","Rocky Mountain National Park",40.40534,-105.62505,16898.07,999.744,1,12.9199,0
10013526,"Thunder Lake Trail","Rocky Mountain National Park",40.20782,-105.56621,18024.607,680.9232,5,12.9172,0
10016528,"Juniper Canyon Trail to High Peaks","Pinnacles National Park",36.49166,-121.20927,5793.624,383.7432,5,12.9046,0
10042717,"Mount Sterling via Mount Sterling Gap","Great Smoky Mountains National Park",35.70021,-83.09749,8207.634,589.788,5,12.9028,0
10031088,"Squaw Flat and Big Spring Canyon Loop","Canyonlands National Park",38.14348,-109.8036,10621.644,199.9488,3,12.887,0
10003975,"Tatoosh Ridge Trail","Mount Rainier National Park",46.71303,-121.71581,17702.74,1243.8888,7,12.8857,0
10031566,"Lakeshore Trail and Wonderland Trail to Ipsut Pass","Mount Rainier National Park",46.93317,-121.86435,4345.218,82.9056,3,12.8664,0
10036072,"Wall Street Mill Trail","Joshua Tree National Park",34.02475,-116.14185,3862.416,26.8224,1,12.8265,0
10279543,"Eagle View Trail","Sequoia National Park",36.55469,-118.7488,2414.01,85.9536,3,12.8184,0
10002585,"North Inlet Trail to Lake Nokoni","Rocky Mountain National Park",40.25655,-105.8147,29450.922,887.8824,3,12.816,0
10111523,"Goosenecks & Sunset Point","Capitol Reef National Park",38.30747,-111.2954,4023.35,165.8112,1,12.8151,0
10235925,"Dewey Point Trail","Yosemite National Park",37.66167,-119.66137,12070.05,306.9336,3,12.8074,0
10008694,"Mildred Point via Comet Falls","Mount Rainier National Park",46.77864,-121.78353,9816.974,809.8536,5,12.8072,0
10111297,"Capitol Gorge Trail","Capitol Reef National Park",38.20955,-111.16924,7242.03,113.9952,3,12.7959,0
10034655,"Forney Ridge Trail","Great Smoky Mountains National Park",35.5568,-83.49607,17219.938,843.9912,3,12.7922,0
10009508,"Gower Gulch Loop Trail","Death Valley National Park",36.42055,-116.84767,6759.228,217.932,3,12.7835,0
10236037,"Desolation Canyon Trail","Death Valley National Park",36.39584,-116.83872,5793.624,234.696,3,12.7803,0
10255921,"Balcony House Loop Trail","Mesa Verde National Park",37.1624,-108.46512,643.736,27.7368,1,12.7726,0
10257890,"Ohio and Erie Canal Towpath Trail: Brecksville Station","Cuyahoga Valley National Park",41.31788,-81.58767,7081.096,20.7264,1,12.7516,0
10031728,"Redwood Creek Trail","Redwood National Park",41.29883,-124.0335,25105.703,340.7664,3,12.7515,0
10294815,"Lake Solitude via Lake Solitude and Cascade Canyon Trail","Grand Teton National Park",43.76705,-110.74415,22047.957,723.9,5,12.7486,0
10008916,"John Muir Trail in Kings Canyon","Kings Canyon National Park",37.61304,-119.07511,134701.77,4503.7246,7,12.7453,0
10112073,"Snow Creek Falls Trail","Yosemite National Park",37.74019,-119.56424,32508.668,1641.9576,5,12.7401,0
10376354,"Grinnell Overlook via Granite Park","Glacier National Park",48.75494,-113.80044,18346.477,1130.808,5,12.7234,0
10007626,"Eagle Peak Trail","Mount Rainier National Park",46.74759,-121.80875,11587.248,930.8592,5,12.7222,0
10008524,"Rich Mountain Loop Trail","Great Smoky Mountains National Park",35.60645,-83.77646,13357.522,606.8568,3,12.7154,0
10013878,"Champlain Mountain & Beehive Loop Trail","Acadia National Park",44.35871,-68.20553,10621.644,633.984,3,12.6934,0
10016842,"Dege Peak Trail","Mount Rainier National Park",46.91734,-121.58929,4988.954,249.936,3,12.6823,0
10024706,"Gibbon Falls","Yellowstone National Park",44.65227,-110.7716,804.67,16.764,1,12.6721,0
10270326,"Bear Lake to Bierstadt Lake via Flat Top Mountain Trail","Rocky Mountain National Park",40.31208,-105.64596,7081.096,105.7656,1,12.6549,0
10028657,"May Lake High Sierra Camp from Tioga Pass Road","Yosemite National Park",37.81165,-119.50898,10299.776,327.9648,3,12.6368,0
10031337,"Transept Trail","Grand Canyon National Park",36.19695,-112.05287,4667.086,85.9536,3,12.6285,0
10008051,"Upper Beaver Meadows Loop Trail","Rocky Mountain National Park",40.37269,-105.61387,1770.274,34.7472,1,12.6267,0
10304469,"Yavapai Point via Rim Trail","Grand Canyon National Park",36.06045,-112.10861,2574.944,24.9936,1,12.5954,0
10236082,"Triple Lakes Trail","Denali National Park",63.73319,-148.89682,29772.79,1124.712,5,12.5935,0
10026784,"Alpine Lakes Trail","Great Basin National Park",39.00984,-114.30709,4345.218,142.9512,1,12.5884,0
10015707,"Black Rock Canyon Trail to Warren Peak","Joshua Tree National Park",34.07138,-116.39113,8046.7,311.8104,5,12.5856,0
10017466,"Obstruction Point - Deer Park Trail","Olympic National Park",47.94979,-123.26497,22369.826,988.7712,5,12.5753,0
10015800,"Boquillas Canyon Trail","Big Bend National Park",29.20065,-102.91936,1931.208,69.7992,3,12.5697,0
10028063,"Shuckstack Tower via Appalachian Trail","Great Smoky Mountains National Park",35.46045,-83.81108,10621.644,683.9712,5,12.5652,0
10036243,"Ladybug Camp Trail","Sequoia National Park",36.35001,-118.76461,11587.248,594.9696,3,12.5301,0
10040735,"Sugarlands Valley Nature Trail","Great Smoky Mountains National Park",35.67956,-83.53127,804.67,5.7912,1,12.5191,0
10249485,"Twin Falls Trail via Two Medicine Lake West End Boat Dock","Glacier National Park",48.47434,-113.40905,3057.746,33.8328,1,12.4901,0
10273263,"Bright Angel Trail: South Rim to Phantom Ranch","Grand Canyon National Park",36.05742,-112.14421,28968.12,1518.8184,5,12.4801,0
10461398,"El Capitan Loop","Yosemite National Park",37.74212,-119.60212,34600.81,1588.9224,7,12.477,0
10026408,"Big Creek Trail","Great Smoky Mountains National Park",35.7519,-83.11021,16737.137,399.8976,5,12.4711,0
10235905,"Artist Point Trail","Yosemite National Park",37.71508,-119.67698,3701.482,225.8568,3,12.4458,0
10277468,"Woodland and Lake Creek Trail Loop","Grand Teton National Park",43.62649,-110.77364,5310.822,82.9056,3,12.4435,0
10031465,"Franklin Lakes Trail","Sequoia National Park",36.45305,-118.59643,18024.607,1053.9984,5,12.4433,0
10004218,"Echo Canyon Trail","Zion National Park",37.27067,-112.93975,9656.04,698.9064,3,12.4431,0
10033605,"Maddron Bald Trail to Albright Grove Loop","Great Smoky Mountains National Park",35.76935,-83.2667,10621.644,443.7888,3,12.4295,0
10029720,"Sulphur Creek Route","Capitol Reef National Park",38.31716,-111.30914,18507.41,427.9392,1,12.4287,0
10000811,"Cape Royal Trail","Grand Canyon National Park",36.12234,-111.94949,1609.34,19.812,1,12.4222,0
10027494,"Grand Canyon of the Tuolumne","Yosemite National Park",37.87,-119.64876,92858.92,3507.943,3,12.4204,0
10294736,"Mammoth Hot Springs Terraces","Yellowstone National Park",44.97263,-110.70404,1931.208,84.7344,1,12.4184,0
10013403,"Jordan Cliffs Trail to Penobscot Mountain","Acadia National Park",44.32042,-68.25416,4828.02,314.8584,7,12.4132,0
10007749,"Jordan Pond East Side Trail","Acadia National Park",44.32357,-68.24842,4667.086,24.9936,3,12.4093,0
10277327,"Druid Arch and Chesler Park Trail","Canyonlands National Park",38.14184,-109.82692,8851.37,355.7016,3,12.4088,0
10015909,"Palisades Lakes Trail","Mount Rainier National Park",46.91765,-121.58781,11265.38,497.7384,3,12.406,0
10009957,"Rim-to-Rim: North Kaibab to South Kaibab Trailhead","Grand Canyon National Park",36.21689,-112.05678,31060.262,1666.9512,7,12.4044,0
10006953,"Tanque Verde Ridge Trail","Saguaro National Park",32.16559,-110.7238,32186.8,1705.9656,7,12.393,0
10271840,"Marymere Falls Trail from Lake Crescent Lodge","Olympic National Park",48.05731,-123.79917,3218.68,92.964,1,12.3782,0
10021742,"Keys View Loop to Inspiration Point Trail","Joshua Tree National Park",33.92689,-116.18735,1931.208,152.7048,1,12.3564,0
10297089,"Rim to Rim Trail Segment: Indian Garden to Colorado River","Grand Canyon National Park",36.07836,-112.12709,9656.04,429.768,7,12.3532,0
10026916,"Young Lakes Trail Loop","Yosemite National Park",37.87746,-119.35324,27680.648,833.9328,3,12.3443,0
10002434,"May Lake","Yosemite National Park",37.83276,-119.49093,4506.152,151.7904,3,12.3328,0
10264711,"North Fork Moormans River","Shenandoah National Park",38.13943,-78.74966,1448.406,20.7264,1,12.3286,0
10040243,"North Kaibab Trail to Colorado River","Grand Canyon National Park",36.21704,-112.05675,45061.52,2092.7568,7,12.302,0
10014845,"North Bubble Trail","Acadia National Park",44.34113,-68.25027,1448.406,113.9952,3,12.2976,0
10011771,"Granite Park Trail","Glacier National Park",48.75497,-113.80042,13035.654,794.9184,3,12.2936,0
10234750,"Cedar Sink Trail","Mammoth Cave National Park",37.15571,-86.16037,2896.812,70.7136,1,12.2808,0
10236189,"Chasm View Nature Trail","Black Canyon of the Gunnison National Park",38.58485,-107.70896,965.604,32.9184,1,12.2737,0
10258642,"Noah ""Bud"" Ogle Self-Guiding Trail","Great Smoky Mountains National Park",35.68348,-83.49042,1126.538,21.9456,1,12.2624,0
10248242,"Forest Canyon Overlook","Rocky Mountain National Park",40.39574,-105.71147,482.802,6.7056,1,12.262,0
10257969,"Tunnel Arch Trail","Arches National Park",38.78303,-109.59516,1126.538,46.9392,1,12.2618,0
10266197,"Buckeye Trail: Blue Hen to Jaite","Cuyahoga Valley National Park",41.25609,-81.57269,12391.918,304.8,3,12.2555,0
10033693,"Lands Run Falls Trail","Shenandoah National Park",38.83388,-78.18577,9173.238,446.8368,1,12.1713,0
10235890,"West Mountain Trail","Hot Springs National Park",34.51279,-93.05836,3057.746,107.8992,3,12.1636,0
10006569,"Piegan Pass Trail","Glacier National Park",48.70154,-113.66749,19955.816,613.8672,7,12.1633,0
10287979,"Lower, Mid, and Upper Inspiration Points","Bryce Canyon National Park",37.61496,-112.17074,965.604,40.8432,1,12.1508,0
10008209,"Slickrock Foot Trail","Canyonlands National Park",38.177,-109.81459,3862.416,41.7576,3,12.1491,0
10235928,"Elizabeth Lake Trail","Yosemite National Park",37.87052,-119.35592,7885.766,256.9464,3,12.1316,0
10006073,"Limberlost Trail","Shenandoah National Park",38.57993,-78.38128,2092.142,29.8704,1,12.1264,0
10258447,"Hetch Hetchy Loop via Lake Vernon","Yosemite National Park",37.94559,-119.78842,41520.973,1725.7776,5,12.1212,0
10258683,"Bass Harbor Head Light Trail","Acadia National Park",44.22251,-68.33698,321.868,9.7536,3,12.0947,0
10032538,"Newfound Gap to Clingmans Dome Trail","Great Smoky Mountains National Park",35.61035,-83.42528,23979.166,1170.7368,5,12.0876,0
10018025,"Mount Vernon Trail","Fort Hunt National Park",38.7108,-77.08579,29611.855,188.976,1,12.0866,0
10026822,"Cape Final","Grand Canyon National Park",36.14579,-111.9355,6437.36,150.876,1,12.0834,0
10241211,"Rocky Point Trail","Glacier National Park",48.54772,-113.98139,6276.426,76.8096,1,12.082,0
10002047,"Deer Lake Trail","Olympic National Park",47.95356,-123.83299,10138.842,589.788,3,12.075,0
10257832,"North View and Maze Trails","Joshua Tree National Park",34.08105,-116.24199,9495.106,208.788,3,12.0712,0
10304866,"Bryce Transverse using Park Shuttle","Bryce Canyon National Park",37.60429,-112.15679,8851.37,350.8248,3,12.0368,0
10302565,"Deep Creek, Loop and Indian Creek Loop Trail","Great Smoky Mountains National Park",35.46393,-83.43495,7563.898,191.7192,3,12.0261,0
10111209,"Beecher Ridge and Overall Run Loop via Appalachian Trail","Shenandoah National Park",38.76133,-78.2822,17702.74,867.7656,5,12.0237,0
10257120,"Panorama Trail to Little Yosemite Valley","Yosemite National Park",37.72704,-119.57498,33796.14,1193.9016,5,12.0193,0
10027530,"Big Stump Loop Trail","Kings Canyon National Park",36.72091,-118.97058,2896.812,71.9328,1,12.0027,0
10302636,"Jordan Pond to South Bubble Summit","Acadia National Park",44.32238,-68.25315,4828.02,162.7632,3,11.9862,0
10027111,"Dewey Lake Trail","Mount Rainier National Park",46.87407,-121.51615,9656.04,390.7536,3,11.9782,0
10026559,"Moose Ponds Trail","Grand Teton National Park",43.75094,-110.72377,5149.888,45.72,1,11.9682,0
10030085,"Lower South Fork Skokomish Trail","Olympic National Park",47.41887,-123.32941,16254.334,342.9,3,11.9014,0
10041487,"Sourdough Gap (past Sheep Lake)","Mount Rainier National Park",46.8751,-121.51795,10782.578,438.912,3,11.8922,0
10235892,"Rockwell Falls Trail","Glacier National Park",48.48319,-113.36945,10621.644,122.8344,3,11.8896,0
10036450,"Olympic Coast South Trail","Olympic National Park",47.74926,-124.41879,25588.506,693.7248,5,11.889,0
10305598,"Balconies Cave Trail","Pinnacles National Park",36.49191,-121.20958,4184.284,121.92,3,11.8881,0
10035725,"Sunrise Lakes Trail","Yosemite National Park",37.82575,-119.4701,15127.796,727.8624,5,11.8718,0
10015026,"Murphy Point Trail","Canyonlands National Park",38.35504,-109.8633,5471.756,44.8056,1,11.8683,0
10007611,"Eagle Peak Trail","Yosemite National Park",37.74134,-119.60095,23013.562,1836.7249,5,11.8682,0
10242023,"Mica View Loop Trail","Saguaro National Park",32.2207,-110.72608,5954.558,36.8808,1,11.8629,0
10255289,"Phantom Ranch to Ribbon Falls via North Kaibab Trail","Grand Canyon National Park",36.10656,-112.09423,19151.146,592.836,5,11.8608,0
10289730,"The Bubbles and North Bubble","Acadia National Park",44.34115,-68.25045,2414.01,150.876,3,11.8602,0
10289532,"Shelf Canyon Trail","Zion National Park",37.21483,-112.9395,1126.538,78.9432,3,11.8567,0
10098025,"Appalachian Trail: Clingman Dome to Cades Cove","Great Smoky Mountains National Park",35.56271,-83.49999,38463.227,1036.9296,5,11.8531,0
10017559,"Lion Lake Trail","Rocky Mountain National Park",40.20776,-105.5665,19955.816,923.8488,5,11.8259,0
10037737,"Twin Creeks Trail","Great Smoky Mountains National Park",35.70124,-83.51204,7242.03,240.792,1,11.8255,0
10030551,"Gooseberry Trail","Canyonlands National Park",38.32284,-109.84953,6759.228,471.8304,5,11.8251,0
10041288,"Rainbow Falls Trail","Glacier National Park",48.95784,-113.89222,3057.746,29.8704,1,11.8022,0
10004435,"Hugh Norris Trail","Saguaro National Park",32.27146,-111.20301,14323.126,729.996,3,11.8001,0
10260898,"Crystal Peak Trail","Mount Rainier National Park",46.92273,-121.53331,11104.446,912.876,3,11.8001,0
10033596,"Baskins Creek Falls Trail to Greenbrier Cove","Great Smoky Mountains National Park",35.67703,-83.47849,15771.532,559.9176,3,11.7452,0
10001091,"Staunton River Trail to Bear Church Rock","Shenandoah National Park",38.43715,-78.36715,11909.116,575.7672,3,11.723,0
10289978,"Beehive, Gorham Mountain and Ocean Path Loop","Acadia National Park",44.33007,-68.18421,5632.69,238.9632,5,11.7124,0
10258667,"North Kaibab Trail to Supai Tunnel and Coconino Overlook","Grand Canyon National Park",36.21724,-112.05655,5954.558,425.8056,3,11.7107,0
10235861,"Dorr Mountain Cannon Brook Loop Trail","Acadia National Park",44.35181,-68.20479,5149.888,350.8248,5,11.696,0
10259504,"Tuolumne Meadows to Yosemite Valley Trail","Yosemite National Park",37.87705,-119.33825,43774.047,657.7584,3,11.6882,0
10289947,"Marys Rock via Pinnacle Picnic Grounds","Shenandoah National Park",38.62462,-78.34239,10621.644,423.9768,3,11.6758,0
10249416,"Pinnacles Valley Trail","Crater Lake National Park",42.84983,-122.00705,1126.538,11.8872,1,11.6493,0
10007625,"Chaos Crags Trail","Lassen Volcanic National Park",40.53591,-121.5594,6437.36,301.752,3,11.6456,0
10034325,"Skyscraper Mountain via Wonderland Trail","Mount Rainier National Park",46.91434,-121.64278,12713.786,527.9136,5,11.6412,0
10033677,"Loft Mountain Loop via Appalachian Trail","Shenandoah National Park",38.2629,-78.66037,2896.812,148.7424,1,11.6311,0
10111739,"Mathews Arm Overall Run Trail","Shenandoah National Park",38.76417,-78.2936,14323.126,733.9584,5,11.6122,0
10318501,"Huskey Branch Falls","Great Smoky Mountains National Park",35.65364,-83.58022,7563.898,116.7384,1,11.604,0
